,Region,County,First Dose,Series Complete,Report as of
564,Western New York,Chautauqua,316,0,12/23/2020
565,Southern Tier,Chemung,16,1,12/23/2020
566,Southern Tier,Chenango,80,0,12/23/2020
567,North Country,Clinton,270,0,12/23/2020
568,Capital Region,Columbia,154,0,12/23/2020
569,Central New York,Cortland,129,0,12/23/2020
570,Southern Tier,Delaware,112,2,12/23/2020
571,Mid-Hudson,Dutchess,739,9,12/23/2020
572,Western New York,Erie,6087,7,12/23/2020
573,North Country,Essex,86,0,12/23/2020
574,North Country,Franklin,238,0,12/23/2020
575,Mohawk Valley,Fulton,175,0,12/23/2020
576,Finger Lakes,Genesee,54,0,12/23/2020
577,Capital Region,Greene,83,0,12/23/2020
578,North Country,Hamilton,8,0,12/23/2020
579,Mohawk Valley,Herkimer,151,0,12/23/2020
580,North Country,Jefferson,111,0,12/23/2020
581,New York City,Kings,6895,27,12/23/2020
582,North Country,Lewis,19,0,12/23/2020
583,Finger Lakes,Livingston,151,0,12/23/2020
584,Central New York,Madison,277,0,12/23/2020
585,Finger Lakes,Monroe,3063,4,12/23/2020
586,Mohawk Valley,Montgomery,248,0,12/23/2020
587,Long Island,Nassau,5851,14,12/23/2020
588,New York City,New York,9012,20,12/23/2020
589,Western New York,Niagara,835,1,12/23/2020
590,Mohawk Valley,Oneida,929,1,12/23/2020
591,Central New York,Onondaga,1641,5,12/23/2020
592,Finger Lakes,Ontario,457,0,12/23/2020
593,Mid-Hudson,Orange,1382,14,12/23/2020
594,Finger Lakes,Orleans,41,0,12/23/2020
595,Central New York,Oswego,107,0,12/23/2020
596,Mohawk Valley,Otsego,279,0,12/23/2020
597,Mid-Hudson,Putnam,198,4,12/23/2020
598,New York City,Queens,5654,18,12/23/2020
599,Capital Region,Rensselaer,546,2,12/23/2020
600,New York City,Richmond,2328,4,12/23/2020
601,Mid-Hudson,Rockland,1098,0,12/23/2020
602,Capital Region,Saratoga,1217,3,12/23/2020
603,Capital Region,Schenectady,677,2,12/23/2020
604,Mohawk Valley,Schoharie,40,1,12/23/2020
605,Southern Tier,Schuyler,15,0,12/23/2020
606,Finger Lakes,Seneca,44,0,12/23/2020
607,North Country,St. Lawrence,834,2,12/23/2020
608,Southern Tier,Steuben,196,0,12/23/2020
609,Long Island,Suffolk,3761,12,12/23/2020
610,Mid-Hudson,Sullivan,101,1,12/23/2020
611,Southern Tier,Tioga,10,0,12/23/2020
612,Southern Tier,Tompkins,48,0,12/23/2020
613,Mid-Hudson,Ulster,504,3,12/23/2020
614,Capital Region,Warren,281,0,12/23/2020
615,Capital Region,Washington,127,0,12/23/2020
616,Finger Lakes,Wayne,115,1,12/23/2020
617,Mid-Hudson,Westchester,3645,17,12/23/2020
618,Finger Lakes,Wyoming,69,0,12/23/2020
619,Finger Lakes,Yates,84,0,12/23/2020
620,Capital Region,Albany,2558,7,12/24/2020
621,Western New York,Allegany,146,0,12/24/2020
622,New York City,Bronx,2818,8,12/24/2020
623,Southern Tier,Broome,353,0,12/24/2020
624,Western New York,Cattaraugus,318,0,12/24/2020
625,Central New York,Cayuga,565,0,12/24/2020
626,Western New York,Chautauqua,360,1,12/24/2020
627,Southern Tier,Chemung,26,1,12/24/2020
628,Southern Tier,Chenango,111,0,12/24/2020
629,North Country,Clinton,441,0,12/24/2020
630,Capital Region,Columbia,179,0,12/24/2020
631,Central New York,Cortland,240,0,12/24/2020
632,Southern Tier,Delaware,184,2,12/24/2020
633,Mid-Hudson,Dutchess,1129,10,12/24/2020
634,Western New York,Erie,7146,8,12/24/2020
635,North Country,Essex,119,0,12/24/2020
636,North Country,Franklin,394,0,12/24/2020
637,Mohawk Valley,Fulton,185,0,12/24/2020
638,Finger Lakes,Genesee,89,0,12/24/2020
639,Capital Region,Greene,106,0,12/24/2020
640,North Country,Hamilton,8,0,12/24/2020
641,Mohawk Valley,Herkimer,202,1,12/24/2020
642,North Country,Jefferson,120,0,12/24/2020
643,New York City,Kings,7904,33,12/24/2020
644,North Country,Lewis,23,0,12/24/2020
645,Finger Lakes,Livingston,204,0,12/24/2020
646,Central New York,Madison,370,0,12/24/2020
647,Finger Lakes,Monroe,3785,6,12/24/2020
648,Mohawk Valley,Montgomery,267,0,12/24/2020
649,Long Island,Nassau,7373,18,12/24/2020
650,New York City,New York,10422,23,12/24/2020
651,Western New York,Niagara,942,1,12/24/2020
652,Mohawk Valley,Oneida,1370,2,12/24/2020
653,Central New York,Onondaga,2868,6,12/24/2020
654,Finger Lakes,Ontario,639,1,12/24/2020
655,Mid-Hudson,Orange,1577,14,12/24/2020
656,Finger Lakes,Orleans,46,0,12/24/2020
657,Central New York,Oswego,302,0,12/24/2020
658,Mohawk Valley,Otsego,351,1,12/24/2020
659,Mid-Hudson,Putnam,242,4,12/24/2020
660,New York City,Queens,6922,20,12/24/2020
661,Capital Region,Rensselaer,875,4,12/24/2020
662,New York City,Richmond,2510,4,12/24/2020
663,Mid-Hudson,Rockland,1319,2,12/24/2020
664,Capital Region,Saratoga,1513,3,12/24/2020
665,Capital Region,Schenectady,992,2,12/24/2020
666,Mohawk Valley,Schoharie,76,1,12/24/2020
667,Southern Tier,Schuyler,23,0,12/24/2020
668,Finger Lakes,Seneca,89,0,12/24/2020
669,North Country,St. Lawrence,1006,3,12/24/2020
670,Southern Tier,Steuben,223,0,12/24/2020
671,Long Island,Suffolk,5156,16,12/24/2020
672,Mid-Hudson,Sullivan,214,2,12/24/2020
673,Southern Tier,Tioga,37,0,12/24/2020
674,Southern Tier,Tompkins,295,0,12/24/2020
675,Mid-Hudson,Ulster,778,5,12/24/2020
676,Capital Region,Warren,362,1,12/24/2020
677,Capital Region,Washington,163,0,12/24/2020
678,Finger Lakes,Wayne,171,1,12/24/2020
679,Mid-Hudson,Westchester,4384,20,12/24/2020
680,Finger Lakes,Wyoming,79,0,12/24/2020
681,Finger Lakes,Yates,104,0,12/24/2020
682,Capital Region,Albany,2620,7,12/25/2020
683,Western New York,Allegany,160,1,12/25/2020
684,New York City,Bronx,3293,10,12/25/2020
685,Southern Tier,Broome,354,0,12/25/2020
686,Western New York,Cattaraugus,355,0,12/25/2020
687,Central New York,Cayuga,570,0,12/25/2020
688,Western New York,Chautauqua,362,1,12/25/2020
689,Southern Tier,Chemung,26,1,12/25/2020
690,Southern Tier,Chenango,111,0,12/25/2020
691,North Country,Clinton,476,0,12/25/2020
692,Capital Region,Columbia,179,0,12/25/2020
693,Central New York,Cortland,241,0,12/25/2020
694,Southern Tier,Delaware,187,2,12/25/2020
695,Mid-Hudson,Dutchess,1146,10,12/25/2020
696,Western New York,Erie,7154,8,12/25/2020
697,North Country,Essex,122,0,12/25/2020
698,North Country,Franklin,395,0,12/25/2020
699,Mohawk Valley,Fulton,185,0,12/25/2020
700,Finger Lakes,Genesee,92,0,12/25/2020
701,Capital Region,Greene,106,0,12/25/2020
702,North Country,Hamilton,9,0,12/25/2020
703,Mohawk Valley,Herkimer,202,1,12/25/2020
704,North Country,Jefferson,120,0,12/25/2020
705,New York City,Kings,8319,33,12/25/2020
706,North Country,Lewis,23,0,12/25/2020
707,Finger Lakes,Livingston,213,0,12/25/2020
708,Central New York,Madison,377,0,12/25/2020
709,Finger Lakes,Monroe,4059,6,12/25/2020
710,Mohawk Valley,Montgomery,268,0,12/25/2020
711,Long Island,Nassau,8103,21,12/25/2020
712,New York City,New York,10580,24,12/25/2020
713,Western New York,Niagara,944,1,12/25/2020
714,Mohawk Valley,Oneida,1371,2,12/25/2020
715,Central New York,Onondaga,2920,6,12/25/2020
716,Finger Lakes,Ontario,652,1,12/25/2020
717,Mid-Hudson,Orange,1599,14,12/25/2020
718,Finger Lakes,Orleans,48,0,12/25/2020
719,Central New York,Oswego,305,0,12/25/2020
720,Mohawk Valley,Otsego,353,1,12/25/2020
721,Mid-Hudson,Putnam,249,4,12/25/2020
722,New York City,Queens,7450,23,12/25/2020
723,Capital Region,Rensselaer,887,4,12/25/2020
724,New York City,Richmond,2549,4,12/25/2020
725,Mid-Hudson,Rockland,1342,2,12/25/2020
726,Capital Region,Saratoga,1536,3,12/25/2020
727,Capital Region,Schenectady,1008,2,12/25/2020
728,Mohawk Valley,Schoharie,77,1,12/25/2020
729,Southern Tier,Schuyler,23,0,12/25/2020
730,Finger Lakes,Seneca,89,0,12/25/2020
731,North Country,St. Lawrence,1006,3,12/25/2020
732,Southern Tier,Steuben,223,0,12/25/2020
733,Long Island,Suffolk,5568,18,12/25/2020
734,Mid-Hudson,Sullivan,248,2,12/25/2020
735,Southern Tier,Tioga,37,0,12/25/2020
736,Southern Tier,Tompkins,296,0,12/25/2020
737,Mid-Hudson,Ulster,784,5,12/25/2020
738,Capital Region,Warren,408,1,12/25/2020
739,Capital Region,Washington,194,0,12/25/2020
740,Finger Lakes,Wayne,173,1,12/25/2020
741,Mid-Hudson,Westchester,4577,20,12/25/2020
742,Finger Lakes,Wyoming,80,0,12/25/2020
743,Finger Lakes,Yates,104,0,12/25/2020
744,Capital Region,Albany,2791,7,12/26/2020
745,Western New York,Allegany,161,1,12/26/2020
746,New York City,Bronx,3512,11,12/26/2020
747,Southern Tier,Broome,459,1,12/26/2020
748,Western New York,Cattaraugus,355,0,12/26/2020
749,Central New York,Cayuga,573,0,12/26/2020
750,Western New York,Chautauqua,364,1,12/26/2020
751,Southern Tier,Chemung,27,1,12/26/2020
752,Southern Tier,Chenango,123,0,12/26/2020
753,North Country,Clinton,480,0,12/26/2020
754,Capital Region,Columbia,182,0,12/26/2020
755,Central New York,Cortland,243,0,12/26/2020
756,Southern Tier,Delaware,191,2,12/26/2020
757,Mid-Hudson,Dutchess,1192,10,12/26/2020
758,Western New York,Erie,7296,8,12/26/2020
759,North Country,Essex,136,0,12/26/2020
760,North Country,Franklin,453,0,12/26/2020
761,Mohawk Valley,Fulton,190,0,12/26/2020
762,Finger Lakes,Genesee,110,0,12/26/2020
763,Capital Region,Greene,115,0,12/26/2020
764,North Country,Hamilton,9,0,12/26/2020
765,Mohawk Valley,Herkimer,210,1,12/26/2020
766,North Country,Jefferson,125,0,12/26/2020
767,New York City,Kings,8710,34,12/26/2020
768,North Country,Lewis,24,0,12/26/2020
769,Finger Lakes,Livingston,252,0,12/26/2020
770,Central New York,Madison,479,0,12/26/2020
771,Finger Lakes,Monroe,4719,7,12/26/2020
772,Mohawk Valley,Montgomery,273,0,12/26/2020
773,Long Island,Nassau,8474,23,12/26/2020
774,New York City,New York,11488,29,12/26/2020
775,Western New York,Niagara,959,1,12/26/2020
776,Mohawk Valley,Oneida,1440,2,12/26/2020
777,Central New York,Onondaga,3032,6,12/26/2020
778,Finger Lakes,Ontario,683,1,12/26/2020
779,Mid-Hudson,Orange,1630,14,12/26/2020
780,Finger Lakes,Orleans,71,0,12/26/2020
781,Central New York,Oswego,311,0,12/26/2020
782,Mohawk Valley,Otsego,355,1,12/26/2020
783,Mid-Hudson,Putnam,259,4,12/26/2020
784,New York City,Queens,7920,29,12/26/2020
785,Capital Region,Rensselaer,984,4,12/26/2020
786,New York City,Richmond,2617,4,12/26/2020
787,Mid-Hudson,Rockland,1391,2,12/26/2020
788,Capital Region,Saratoga,1653,3,12/26/2020
789,Capital Region,Schenectady,1053,2,12/26/2020
790,Mohawk Valley,Schoharie,80,1,12/26/2020
791,Southern Tier,Schuyler,24,0,12/26/2020
792,Finger Lakes,Seneca,91,0,12/26/2020
793,North Country,St. Lawrence,1213,3,12/26/2020
794,Southern Tier,Steuben,254,0,12/26/2020
795,Long Island,Suffolk,5895,19,12/26/2020
796,Mid-Hudson,Sullivan,248,2,12/26/2020
797,Southern Tier,Tioga,39,0,12/26/2020
798,Southern Tier,Tompkins,302,0,12/26/2020
799,Mid-Hudson,Ulster,805,5,12/26/2020
800,Capital Region,Warren,420,1,12/26/2020
801,Capital Region,Washington,200,0,12/26/2020
802,Finger Lakes,Wayne,193,1,12/26/2020
803,Mid-Hudson,Westchester,4879,23,12/26/2020
804,Finger Lakes,Wyoming,82,0,12/26/2020
805,Finger Lakes,Yates,108,0,12/26/2020
806,Capital Region,Albany,3058,7,12/27/2020
807,Western New York,Allegany,164,1,12/27/2020
808,New York City,Bronx,3711,11,12/27/2020
809,Southern Tier,Broome,460,1,12/27/2020
810,Western New York,Cattaraugus,380,0,12/27/2020
811,Central New York,Cayuga,577,0,12/27/2020
812,Western New York,Chautauqua,367,1,12/27/2020
813,Southern Tier,Chemung,27,1,12/27/2020
814,Southern Tier,Chenango,123,0,12/27/2020
815,North Country,Clinton,660,0,12/27/2020
816,Capital Region,Columbia,188,0,12/27/2020
817,Central New York,Cortland,244,0,12/27/2020
818,Southern Tier,Delaware,191,2,12/27/2020
819,Mid-Hudson,Dutchess,1207,10,12/27/2020
820,Western New York,Erie,7449,8,12/27/2020
821,North Country,Essex,218,0,12/27/2020
822,North Country,Franklin,586,1,12/27/2020
823,Mohawk Valley,Fulton,206,0,12/27/2020
824,Finger Lakes,Genesee,120,0,12/27/2020
825,Capital Region,Greene,122,0,12/27/2020
826,North Country,Hamilton,11,0,12/27/2020
827,Mohawk Valley,Herkimer,212,1,12/27/2020
828,North Country,Jefferson,130,0,12/27/2020
829,New York City,Kings,9332,36,12/27/2020
830,North Country,Lewis,69,0,12/27/2020
831,Finger Lakes,Livingston,264,0,12/27/2020
832,Central New York,Madison,487,0,12/27/2020
833,Finger Lakes,Monroe,5156,7,12/27/2020
834,Mohawk Valley,Montgomery,279,0,12/27/2020
835,Long Island,Nassau,8805,24,12/27/2020
836,New York City,New York,12196,30,12/27/2020
837,Western New York,Niagara,1153,1,12/27/2020
838,Mohawk Valley,Oneida,1466,2,12/27/2020
839,Central New York,Onondaga,3123,6,12/27/2020
840,Finger Lakes,Ontario,719,1,12/27/2020
841,Mid-Hudson,Orange,1659,15,12/27/2020
842,Finger Lakes,Orleans,77,0,12/27/2020
843,Central New York,Oswego,320,0,12/27/2020
844,Mohawk Valley,Otsego,355,1,12/27/2020
845,Mid-Hudson,Putnam,269,4,12/27/2020
846,New York City,Queens,8488,34,12/27/2020
847,Capital Region,Rensselaer,1121,6,12/27/2020
848,New York City,Richmond,2738,5,12/27/2020
849,Mid-Hudson,Rockland,1448,3,12/27/2020
850,Capital Region,Saratoga,1824,4,12/27/2020
851,Capital Region,Schenectady,1214,2,12/27/2020
852,Mohawk Valley,Schoharie,83,1,12/27/2020
853,Southern Tier,Schuyler,24,0,12/27/2020
854,Finger Lakes,Seneca,92,0,12/27/2020
855,North Country,St. Lawrence,1235,4,12/27/2020
856,Southern Tier,Steuben,258,0,12/27/2020
857,Long Island,Suffolk,6227,21,12/27/2020
858,Mid-Hudson,Sullivan,250,2,12/27/2020
859,Southern Tier,Tioga,39,0,12/27/2020
860,Southern Tier,Tompkins,305,0,12/27/2020
861,Mid-Hudson,Ulster,825,5,12/27/2020
862,Capital Region,Warren,552,1,12/27/2020
863,Capital Region,Washington,269,0,12/27/2020
864,Finger Lakes,Wayne,205,1,12/27/2020
865,Mid-Hudson,Westchester,5156,24,12/27/2020
866,Finger Lakes,Wyoming,87,0,12/27/2020
867,Finger Lakes,Yates,112,0,12/27/2020
868,Capital Region,Albany,3592,9,12/28/2020
869,Western New York,Allegany,228,1,12/28/2020
870,New York City,Bronx,4359,14,12/28/2020
871,Southern Tier,Broome,500,1,12/28/2020
872,Western New York,Cattaraugus,459,1,12/28/2020
873,Central New York,Cayuga,616,0,12/28/2020
874,Western New York,Chautauqua,457,2,12/28/2020
875,Southern Tier,Chemung,46,1,12/28/2020
876,Southern Tier,Chenango,174,0,12/28/2020
877,North Country,Clinton,820,0,12/28/2020
878,Capital Region,Columbia,211,0,12/28/2020
879,Central New York,Cortland,259,0,12/28/2020
880,Southern Tier,Delaware,226,2,12/28/2020
881,Mid-Hudson,Dutchess,1317,11,12/28/2020
882,Western New York,Erie,8588,10,12/28/2020
883,North Country,Essex,255,0,12/28/2020
884,North Country,Franklin,726,1,12/28/2020
885,Mohawk Valley,Fulton,257,0,12/28/2020
886,Finger Lakes,Genesee,136,0,12/28/2020
887,Capital Region,Greene,144,0,12/28/2020
888,North Country,Hamilton,16,0,12/28/2020
889,Mohawk Valley,Herkimer,266,1,12/28/2020
890,North Country,Jefferson,158,0,12/28/2020
891,New York City,Kings,10494,41,12/28/2020
892,North Country,Lewis,140,0,12/28/2020
893,Finger Lakes,Livingston,322,0,12/28/2020
894,Central New York,Madison,640,1,12/28/2020
895,Finger Lakes,Monroe,6095,9,12/28/2020
896,Mohawk Valley,Montgomery,378,0,12/28/2020
897,Long Island,Nassau,10086,34,12/28/2020
898,New York City,New York,13750,46,12/28/2020
899,Western New York,Niagara,1298,1,12/28/2020
900,Mohawk Valley,Oneida,1751,3,12/28/2020
901,Central New York,Onondaga,3844,7,12/28/2020
902,Finger Lakes,Ontario,1000,1,12/28/2020
903,Mid-Hudson,Orange,1738,16,12/28/2020
904,Finger Lakes,Orleans,101,0,12/28/2020
905,Central New York,Oswego,463,1,12/28/2020
906,Mohawk Valley,Otsego,610,1,12/28/2020
907,Mid-Hudson,Putnam,306,4,12/28/2020
908,New York City,Queens,9823,38,12/28/2020
909,Capital Region,Rensselaer,1407,8,12/28/2020
910,New York City,Richmond,2984,6,12/28/2020
911,Mid-Hudson,Rockland,1561,3,12/28/2020
912,Capital Region,Saratoga,2175,7,12/28/2020
913,Capital Region,Schenectady,1423,3,12/28/2020
914,Mohawk Valley,Schoharie,97,1,12/28/2020
915,Southern Tier,Schuyler,45,1,12/28/2020
916,Finger Lakes,Seneca,127,0,12/28/2020
917,North Country,St. Lawrence,1434,4,12/28/2020
918,Southern Tier,Steuben,293,0,12/28/2020
919,Long Island,Suffolk,7585,28,12/28/2020
920,Mid-Hudson,Sullivan,272,2,12/28/2020
921,Southern Tier,Tioga,52,0,12/28/2020
922,Southern Tier,Tompkins,493,0,12/28/2020
923,Mid-Hudson,Ulster,969,5,12/28/2020
924,Capital Region,Warren,680,1,12/28/2020
925,Capital Region,Washington,319,0,12/28/2020
926,Finger Lakes,Wayne,290,1,12/28/2020
927,Mid-Hudson,Westchester,5778,29,12/28/2020
928,Finger Lakes,Wyoming,97,0,12/28/2020
929,Finger Lakes,Yates,144,0,12/28/2020
930,Capital Region,Albany,4112,11,12/29/2020
931,Western New York,Allegany,278,1,12/29/2020
932,New York City,Bronx,5309,16,12/29/2020
933,Southern Tier,Broome,608,1,12/29/2020
934,Western New York,Cattaraugus,542,2,12/29/2020
935,Central New York,Cayuga,853,1,12/29/2020
936,Western New York,Chautauqua,533,2,12/29/2020
937,Southern Tier,Chemung,101,1,12/29/2020
938,Southern Tier,Chenango,244,1,12/29/2020
939,North Country,Clinton,1177,0,12/29/2020
940,Capital Region,Columbia,234,1,12/29/2020
941,Central New York,Cortland,370,0,12/29/2020
942,Southern Tier,Delaware,253,2,12/29/2020
943,Mid-Hudson,Dutchess,1469,12,12/29/2020
944,Western New York,Erie,9897,11,12/29/2020
945,North Country,Essex,333,0,12/29/2020
946,North Country,Franklin,952,3,12/29/2020
947,Mohawk Valley,Fulton,318,0,12/29/2020
948,Finger Lakes,Genesee,149,0,12/29/2020
949,Capital Region,Greene,159,0,12/29/2020
950,North Country,Hamilton,33,0,12/29/2020
951,Mohawk Valley,Herkimer,347,1,12/29/2020
952,North Country,Jefferson,247,0,12/29/2020
953,New York City,Kings,12237,43,12/29/2020
954,North Country,Lewis,206,0,12/29/2020
955,Finger Lakes,Livingston,431,1,12/29/2020
956,Central New York,Madison,779,1,12/29/2020
957,Finger Lakes,Monroe,6817,12,12/29/2020
958,Mohawk Valley,Montgomery,472,0,12/29/2020
959,Long Island,Nassau,11922,41,12/29/2020
960,New York City,New York,16333,58,12/29/2020
961,Western New York,Niagara,1636,1,12/29/2020
962,Mohawk Valley,Oneida,2073,4,12/29/2020
963,Central New York,Onondaga,4388,8,12/29/2020
964,Finger Lakes,Ontario,1210,2,12/29/2020
965,Mid-Hudson,Orange,1933,17,12/29/2020
966,Finger Lakes,Orleans,151,0,12/29/2020
967,Central New York,Oswego,632,1,12/29/2020
968,Mohawk Valley,Otsego,721,1,12/29/2020
969,Mid-Hudson,Putnam,372,4,12/29/2020
970,New York City,Queens,11867,47,12/29/2020
971,Capital Region,Rensselaer,1719,9,12/29/2020
972,New York City,Richmond,3812,7,12/29/2020
973,Mid-Hudson,Rockland,1868,5,12/29/2020
974,Capital Region,Saratoga,2438,7,12/29/2020
975,Capital Region,Schenectady,1620,4,12/29/2020
976,Mohawk Valley,Schoharie,193,1,12/29/2020
977,Southern Tier,Schuyler,71,2,12/29/2020
978,Finger Lakes,Seneca,158,0,12/29/2020
979,North Country,St. Lawrence,1648,4,12/29/2020
980,Southern Tier,Steuben,399,0,12/29/2020
981,Long Island,Suffolk,8791,32,12/29/2020
982,Mid-Hudson,Sullivan,310,2,12/29/2020
983,Southern Tier,Tioga,91,0,12/29/2020
984,Southern Tier,Tompkins,807,0,12/29/2020
985,Mid-Hudson,Ulster,1130,6,12/29/2020
986,Capital Region,Warren,841,1,12/29/2020
987,Capital Region,Washington,401,0,12/29/2020
988,Finger Lakes,Wayne,375,1,12/29/2020
989,Mid-Hudson,Westchester,6839,33,12/29/2020
990,Finger Lakes,Wyoming,106,0,12/29/2020
991,Finger Lakes,Yates,181,0,12/29/2020
992,Capital Region,Albany,5045,12,12/30/2020
993,Western New York,Allegany,305,1,12/30/2020
994,New York City,Bronx,6473,20,12/30/2020
995,Southern Tier,Broome,1488,2,12/30/2020
996,Western New York,Cattaraugus,603,3,12/30/2020
997,Central New York,Cayuga,1045,1,12/30/2020
998,Western New York,Chautauqua,777,2,12/30/2020
999,Southern Tier,Chemung,254,1,12/30/2020
1000,Southern Tier,Chenango,327,1,12/30/2020
1001,North Country,Clinton,1440,1,12/30/2020
1002,Capital Region,Columbia,257,1,12/30/2020
1003,Central New York,Cortland,436,0,12/30/2020
1004,Southern Tier,Delaware,360,3,12/30/2020
1005,Mid-Hudson,Dutchess,1907,20,12/30/2020
1006,Western New York,Erie,11681,12,12/30/2020
1007,North Country,Essex,431,1,12/30/2020
1008,North Country,Franklin,1198,4,12/30/2020
1009,Mohawk Valley,Fulton,406,0,12/30/2020
1010,Finger Lakes,Genesee,187,0,12/30/2020
1011,Capital Region,Greene,198,0,12/30/2020
1012,North Country,Hamilton,49,0,12/30/2020
1013,Mohawk Valley,Herkimer,614,1,12/30/2020
1014,North Country,Jefferson,337,1,12/30/2020
1015,New York City,Kings,13564,48,12/30/2020
1016,North Country,Lewis,280,1,12/30/2020
1017,Finger Lakes,Livingston,569,1,12/30/2020
1018,Central New York,Madison,1021,3,12/30/2020
1019,Finger Lakes,Monroe,8714,15,12/30/2020
1020,Mohawk Valley,Montgomery,591,1,12/30/2020
1021,Long Island,Nassau,13639,45,12/30/2020
1022,New York City,New York,18354,64,12/30/2020
1023,Western New York,Niagara,2116,1,12/30/2020
1024,Mohawk Valley,Oneida,2402,4,12/30/2020
1025,Central New York,Onondaga,5880,15,12/30/2020
1026,Finger Lakes,Ontario,1579,2,12/30/2020
1027,Mid-Hudson,Orange,2384,18,12/30/2020
1028,Finger Lakes,Orleans,174,0,12/30/2020
1029,Central New York,Oswego,988,1,12/30/2020
1030,Mohawk Valley,Otsego,788,1,12/30/2020
1031,Mid-Hudson,Putnam,445,5,12/30/2020
1032,New York City,Queens,13454,55,12/30/2020
1033,Capital Region,Rensselaer,2108,13,12/30/2020
1034,New York City,Richmond,4423,8,12/30/2020
1035,Mid-Hudson,Rockland,2204,9,12/30/2020
1036,Capital Region,Saratoga,3004,8,12/30/2020
1037,Capital Region,Schenectady,2050,6,12/30/2020
1038,Mohawk Valley,Schoharie,260,1,12/30/2020
1039,Southern Tier,Schuyler,152,2,12/30/2020
1040,Finger Lakes,Seneca,198,0,12/30/2020
1041,North Country,St. Lawrence,1827,4,12/30/2020
1042,Southern Tier,Steuben,538,1,12/30/2020
1043,Long Island,Suffolk,11483,45,12/30/2020
1044,Mid-Hudson,Sullivan,849,5,12/30/2020
